,sentiment,Text,Polarity,Subjectivity,Tokens,vander_positive,vander_negative,vsentiment,afn_score,afn_sentiment
892,1,brother bought pound this coffee christmas told that weaver original roaster pete coffee eventually split started roaster well tell stuff delicious never been married brand coffee usually would starbucks costco whatever looked good trader joes weavers class subscribing guarantee have this stuff delivered regularly,0.3458333333333334,0.48782051282051286,"['brother', 'bought', 'pound', 'coffee', 'christmas', 'told', 'weaver', 'original', 'roaster', 'pete', 'coffee', 'eventually', 'split', 'started', 'roaster', 'well', 'tell', 'stuff', 'delicious', 'never', 'married', 'brand', 'coffee', 'usually', 'would', 'starbucks', 'costco', 'whatever', 'looked', 'good', 'trader', 'joes', 'weavers', 'class', 'subscribing', 'guarantee', 'stuff', 'delivered', 'regularly']",25.0,0.0,Positive,7.0,Positive
893,1,this best coffee ever light taste very full bodied very pleased with packaging having resealable keeps stay fresher much longer unlike other brands this construction stays intact must wont displeased with your purchase this must,0.43,0.5483333333333333,"['best', 'coffee', 'ever', 'light', 'taste', 'full', 'bodied', 'pleased', 'packaging', 'resealable', 'keeps', 'stay', 'fresher', 'much', 'longer', 'unlike', 'brands', 'construction', 'stays', 'intact', 'must', 'wont', 'displeased', 'purchase', 'must']",27.200000000000003,0.0,Positive,6.0,Positive
894,1,this best coffee ever american pavilion cannes weaver away most popular coffee sponsor hundreds people come pavilion every looking american coffee they were disappointed booming business this year happy julie,0.3071428571428572,0.4928571428571429,"['best', 'coffee', 'ever', 'american', 'pavilion', 'cannes', 'weaver', 'away', 'popular', 'coffee', 'sponsor', 'hundreds', 'people', 'come', 'pavilion', 'every', 'looking', 'american', 'coffee', 'disappointed', 'booming', 'business', 'year', 'happy', 'julie']",27.400000000000002,7.7,Positive,7.0,Positive
895,0,those looking more exotic drinking experience like white jasmine numi flower jewel worth look about size ball these jewels slowly open water form flower shape around central amaranth flower they meant decorative glass teapot must when preparing this decorative does mean tasteless white flavor mild rich soothing jasmine wonderful does overpower have stronger jasmine teas this quite balanced tasty used small glass when preparing able more than yummy infusions jewel before flavor scent began fade white tips plentiful high quality bitter seeped long periods must deduct some points though high price ratio fragility flower jewels pouring water directly them cause pieces fall after infusion more flower starts fall apart though fair main flower shape remains fairly intact some even come starting missing central flower bits leaf better packaging might solve this want experience that looks good tastes smells entertaining want conversation piece then numi flower jewel should your short list,0.20882812500000003,0.4758072916666667,"['looking', 'exotic', 'drinking', 'experience', 'like', 'white', 'jasmine', 'numi', 'flower', 'jewel', 'worth', 'look', 'size', 'ball', 'jewels', 'slowly', 'open', 'water', 'form', 'flower', 'shape', 'around', 'central', 'amaranth', 'flower', 'meant', 'decorative', 'glass', 'teapot', 'must', 'preparing', 'decorative', 'mean', 'tasteless', 'white', 'flavor', 'mild', 'rich', 'soothing', 'jasmine', 'wonderful', 'overpower', 'stronger', 'jasmine', 'teas', 'quite', 'balanced', 'tasty', 'used', 'small', 'glass', 'preparing', 'able', 'yummy', 'infusions', 'jewel', 'flavor', 'scent', 'began', 'fade', 'white', 'tips', 'plentiful', 'high', 'quality', 'bitter', 'seeped', 'long', 'periods', 'must', 'deduct', 'points', 'though', 'high', 'price', 'ratio', 'fragility', 'flower', 'jewels', 'pouring', 'water', 'directly', 'cause', 'pieces', 'fall', 'infusion', 'flower', 'starts', 'fall', 'apart', 'though', 'fair', 'main', 'flower', 'shape', 'remains', 'fairly', 'intact', 'even', 'come', 'starting', 'missing', 'central', 'flower', 'bits', 'leaf', 'better', 'packaging', 'might', 'solve', 'want', 'experience', 'looks', 'good', 'tastes', 'smells', 'entertaining', 'want', 'conversation', 'piece', 'numi', 'flower', 'jewel', 'short', 'list']",28.4,2.7,Positive,39.0,Positive
896,0,first ball worked pretty well just looked little beaten since then half these have fallen pieces water them after sitting mind rate failure itself pretty good fairly tolerant being steeped long time especially considering that white,0.12992424242424241,0.5636363636363636,"['first', 'ball', 'worked', 'pretty', 'well', 'looked', 'little', 'beaten', 'since', 'half', 'fallen', 'pieces', 'water', 'sitting', 'mind', 'rate', 'failure', 'pretty', 'good', 'fairly', 'tolerant', 'steeped', 'long', 'time', 'especially', 'considering', 'white']",27.1,16.7,Positive,1.0,Positive
897,0,numi winner here with this husband often share this wonderful after dinner very pleasant reason they love does turn bitter after longer steeping like other teas,0.4456666666666666,0.6950000000000001,"['numi', 'winner', 'husband', 'often', 'share', 'wonderful', 'dinner', 'pleasant', 'reason', 'love', 'turn', 'bitter', 'longer', 'steeping', 'like', 'teas']",51.4,6.5,Positive,15.0,Positive
898,1,product that says which gave stars however have issues with product namely family members take smell taste horrible lotion cream rubbed skin this weeks though since changed sheets scent still ultimately stopped using because made smell like smells like indian spice while didn work scent wise work fine with someone else,0.02916666666666666,0.85,"['product', 'says', 'gave', 'stars', 'however', 'issues', 'product', 'namely', 'family', 'members', 'take', 'smell', 'taste', 'horrible', 'lotion', 'cream', 'rubbed', 'skin', 'weeks', 'though', 'since', 'changed', 'sheets', 'scent', 'still', 'ultimately', 'stopped', 'using', 'made', 'smell', 'like', 'smells', 'like', 'indian', 'spice', 'work', 'scent', 'wise', 'work', 'fine', 'someone', 'else']",16.400000000000002,9.0,Positive,2.0,Positive
899,0,both twins love this right from start loaded with lentils ingredients below introduced when they were months they months glad they eating something green because couldn them with peas when tried months them peas later months their favorite vegetable sweet potato also tried sweet potato with cinnamon they love fruit varieties glad they love this because lentils brown rice form complete protein although view ingredients shows that lentils prime ingredients this also carrots heard babies like carrots know they would like without carrots haven seen this lentils brown rice local stores glad here along with some others this with subscription course with twins forced more bulk busy that great these delivered packaging excellent ordered unbelievable number cases jars different types only arrive broken ingredients label water organic apples organic carrots organic brown rice organic lentils organic canola this calories protein vitamin vitamin calcium iron informed that daily intake percentage based adult,0.2374285714285714,0.5754285714285714,"['twins', 'love', 'right', 'start', 'loaded', 'lentils', 'ingredients', 'introduced', 'months', 'months', 'glad', 'eating', 'something', 'green', 'peas', 'tried', 'months', 'peas', 'later', 'months', 'favorite', 'vegetable', 'sweet', 'potato', 'also', 'tried', 'sweet', 'potato', 'cinnamon', 'love', 'fruit', 'varieties', 'glad', 'love', 'lentils', 'brown', 'rice', 'form', 'complete', 'protein', 'although', 'view', 'ingredients', 'shows', 'lentils', 'prime', 'ingredients', 'also', 'carrots', 'heard', 'babies', 'like', 'carrots', 'know', 'would', 'like', 'without', 'carrots', 'seen', 'lentils', 'brown', 'rice', 'local', 'stores', 'glad', 'along', 'others', 'subscription', 'course', 'twins', 'forced', 'bulk', 'busy', 'great', 'delivered', 'packaging', 'excellent', 'ordered', 'unbelievable', 'number', 'cases', 'jars', 'different', 'types', 'arrive', 'broken', 'ingredients', 'label', 'water', 'organic', 'apples', 'organic', 'carrots', 'organic', 'brown', 'rice', 'organic', 'lentils', 'organic', 'canola', 'calories', 'protein', 'vitamin', 'vitamin', 'calcium', 'iron', 'informed', 'daily', 'intake', 'percentage', 'based', 'adult']",26.900000000000002,3.2,Positive,33.0,Positive
900,0,twin month babies treat this dessert their first earth best they loved straight sweet potatoes after water sweet potatoes first ingredient this followed apricot puree that dessert them right there after that comes chicken then brown rice flour good brown rice though this meal that babies around mine probably almost going love instantly almost babies love sweet potatoes starters apricot puree there really much could discourage babies after that recommend this flavor brand ingredients label water organic sweet potatoes organic apricot puree mechanically separated organic chicken organic brown rice flour rice flour absorbed water gave real nice consistency sweet potatoes gave nice color nutrition label calories protein vitamin vitamin calcium iron this most vitamin earth best jars tried been informed that percentage daily needs based adult,0.3414285714285714,0.5807619047619048,"['twin', 'month', 'babies', 'treat', 'dessert', 'first', 'earth', 'best', 'loved', 'straight', 'sweet', 'potatoes', 'water', 'sweet', 'potatoes', 'first', 'ingredient', 'followed', 'apricot', 'puree', 'dessert', 'right', 'comes', 'chicken', 'brown', 'rice', 'flour', 'good', 'brown', 'rice', 'though', 'meal', 'babies', 'around', 'mine', 'probably', 'almost', 'going', 'love', 'instantly', 'almost', 'babies', 'love', 'sweet', 'potatoes', 'starters', 'apricot', 'puree', 'really', 'much', 'could', 'discourage', 'babies', 'recommend', 'flavor', 'brand', 'ingredients', 'label', 'water', 'organic', 'sweet', 'potatoes', 'organic', 'apricot', 'puree', 'mechanically', 'separated', 'organic', 'chicken', 'organic', 'brown', 'rice', 'flour', 'rice', 'flour', 'absorbed', 'water', 'gave', 'real', 'nice', 'consistency', 'sweet', 'potatoes', 'gave', 'nice', 'color', 'nutrition', 'label', 'calories', 'protein', 'vitamin', 'vitamin', 'calcium', 'iron', 'vitamin', 'earth', 'best', 'jars', 'tried', 'informed', 'percentage', 'daily', 'needs', 'based', 'adult']",34.599999999999994,1.7999999999999998,Positive,41.0,Positive
901,0,liked getting this twin month olds because such interesting ingredients particularly zucchini garbanzo beans like fact that vegetarian believe complete protein since also brown rice this list ingredients looks excellent green color naturally babies liked they have liked everything that carrots have subscription this really like ingredients fact that giving babies food that naturally green ingredients label water organic corn organic zucchini organic green beans organic brown rice organic carrots organic garbanzo beans organic canola this calories protein vitamin vitamin calcium iron been informed that percentage daily needs based adult,0.22444444444444447,0.4622222222222222,"['liked', 'getting', 'twin', 'month', 'olds', 'interesting', 'ingredients', 'particularly', 'zucchini', 'garbanzo', 'beans', 'like', 'fact', 'vegetarian', 'believe', 'complete', 'protein', 'since', 'also', 'brown', 'rice', 'list', 'ingredients', 'looks', 'excellent', 'green', 'color', 'naturally', 'babies', 'liked', 'liked', 'everything', 'carrots', 'subscription', 'really', 'like', 'ingredients', 'fact', 'giving', 'babies', 'food', 'naturally', 'green', 'ingredients', 'label', 'water', 'organic', 'corn', 'organic', 'zucchini', 'organic', 'green', 'beans', 'organic', 'brown', 'rice', 'organic', 'carrots', 'organic', 'garbanzo', 'beans', 'organic', 'canola', 'calories', 'protein', 'vitamin', 'vitamin', 'calcium', 'iron', 'informed', 'percentage', 'daily', 'needs', 'based', 'adult']",25.2,0.0,Positive,17.0,Positive
902,0,baby loved this progressed this because runny have move spoon quickly grabby hands over think they could little less water maybe little more potato make more consistency turkey dinner,0.2130952380952381,0.48095238095238096,"['baby', 'loved', 'progressed', 'runny', 'move', 'spoon', 'quickly', 'grabby', 'hands', 'think', 'could', 'little', 'less', 'water', 'maybe', 'little', 'potato', 'make', 'consistency', 'turkey', 'dinner']",12.2,0.0,Positive,3.0,Positive
903,0,earth best turkey vegetable dinner hits spot with apples with turkey cranberries want take next level just find sweetened dried cranberries even better food stores apples carrots turkey taste good month growing twin girls babies love carrots since they sweet their taste that made great addition whole barley flour absorbs water give acceptable consistency ingredients label water organic apples organic carrots mechanically separated organic turkey organic whole barley flour addition protein vitamin calcium iron very pleased babies like this food being introduced many foods through earth best been informed that percentage daily needs based adult,0.42000000000000004,0.46,"['earth', 'best', 'turkey', 'vegetable', 'dinner', 'hits', 'spot', 'apples', 'turkey', 'cranberries', 'want', 'take', 'next', 'level', 'find', 'sweetened', 'dried', 'cranberries', 'even', 'better', 'food', 'stores', 'apples', 'carrots', 'turkey', 'taste', 'good', 'month', 'growing', 'twin', 'girls', 'babies', 'love', 'carrots', 'since', 'sweet', 'taste', 'made', 'great', 'addition', 'whole', 'barley', 'flour', 'absorbs', 'water', 'give', 'acceptable', 'consistency', 'ingredients', 'label', 'water', 'organic', 'apples', 'organic', 'carrots', 'mechanically', 'separated', 'organic', 'turkey', 'organic', 'whole', 'barley', 'flour', 'addition', 'protein', 'vitamin', 'calcium', 'iron', 'pleased', 'babies', 'like', 'food', 'introduced', 'many', 'foods', 'earth', 'best', 'informed', 'percentage', 'daily', 'needs', 'based', 'adult']",32.2,0.0,Positive,28.0,Positive
904,1,little girl enough this like that organic contains fruit veggies protein grains tasty meal wish came larger portions since month always wants jars,0.0031250000000000028,0.4,"['little', 'girl', 'enough', 'like', 'organic', 'contains', 'fruit', 'veggies', 'protein', 'grains', 'tasty', 'meal', 'wish', 'came', 'larger', 'portions', 'since', 'month', 'always', 'wants', 'jars']",21.0,0.0,Positive,3.0,Positive
905,1,daughter favorite first foremost love that lentils there aren many stage vegetarian choices,0.4375,0.6083333333333333,"['daughter', 'favorite', 'first', 'foremost', 'love', 'lentils', 'many', 'stage', 'vegetarian', 'choices']",39.6,0.0,Positive,5.0,Positive
906,0,shocked find clear plastic pieces jars other posters they notified earth best about this august they still selling without checking recalling more earth best little taking business elsewhere very that organic company selling baby food with plastic their jars they gotta better than this business,0.25416666666666665,0.43981481481481477,"['shocked', 'find', 'clear', 'plastic', 'pieces', 'jars', 'posters', 'notified', 'earth', 'best', 'august', 'still', 'selling', 'without', 'checking', 'recalling', 'earth', 'best', 'little', 'taking', 'business', 'elsewhere', 'organic', 'company', 'selling', 'baby', 'food', 'plastic', 'jars', 'gotta', 'better', 'business']",25.1,4.1000000000000005,Positive,7.0,Positive
907,0,like earth best baby food line because organic ingredients amazon great prices especially subscribe free delivery your doorstop which convenient when busy daughter doesn like baby foods will this other reviewers have stated runnier that other stage foods some oatmeal also bland dash cinnamon after heating added bonus works wonders digestive tract problems with constipation about months sometimes going days before give suppository then discovered that this food makes poop every time also started giving sippy water with meals during help with fiber rated instead stars because main ingredients sweet potatoes apricots rather than sweet potatoes chicken wish there were more chicken this there more protein,0.17,0.6177777777777778,"['like', 'earth', 'best', 'baby', 'food', 'line', 'organic', 'ingredients', 'amazon', 'great', 'prices', 'especially', 'subscribe', 'free', 'delivery', 'doorstop', 'convenient', 'busy', 'daughter', 'like', 'baby', 'foods', 'reviewers', 'stated', 'runnier', 'stage', 'foods', 'oatmeal', 'also', 'bland', 'dash', 'cinnamon', 'heating', 'added', 'bonus', 'works', 'wonders', 'digestive', 'tract', 'problems', 'constipation', 'months', 'sometimes', 'going', 'days', 'give', 'suppository', 'discovered', 'food', 'makes', 'poop', 'every', 'time', 'also', 'started', 'giving', 'sippy', 'water', 'meals', 'help', 'fiber', 'rated', 'instead', 'stars', 'main', 'ingredients', 'sweet', 'potatoes', 'apricots', 'rather', 'sweet', 'potatoes', 'chicken', 'wish', 'chicken', 'protein']",27.3,2.1,Positive,14.0,Positive
908,1,this favorite dinner best seems best combo protein vitamin runnier than most their dinners which great start solids with protein love love love this brand flavor think purchased jars,0.6625,0.5812499999999999,"['favorite', 'dinner', 'best', 'seems', 'best', 'combo', 'protein', 'vitamin', 'runnier', 'dinners', 'great', 'start', 'solids', 'protein', 'love', 'love', 'love', 'brand', 'flavor', 'think', 'purchased', 'jars']",59.099999999999994,0.0,Positive,21.0,Positive
909,1,know everyone else these broken when received them they came wrapped plastic bubble wrap single broken loves them price great issues,-0.01785714285714285,0.44107142857142856,"['know', 'everyone', 'else', 'broken', 'received', 'came', 'wrapped', 'plastic', 'bubble', 'wrap', 'single', 'broken', 'loves', 'price', 'great', 'issues']",25.2,20.0,Positive,4.0,Positive
910,0,would quality product weren thin nearly consistency soup just makes much mess matter careful,-0.14375000000000002,0.60625,"['would', 'quality', 'product', 'thin', 'nearly', 'consistency', 'soup', 'makes', 'much', 'mess', 'matter', 'careful']",16.7,15.4,Negative,3.0,Positive
911,1,would love that have time make food everyday case honestly make most time some days just have time energy done enter this product before bought this baby food read reviews these people were saying that fruit like dessert yadda yadda yadda truth that fruit sweet fruit merely brings flavors naturally that have anything else great product enter proteins into baby diet consistency smooth enough that wanted cereal also baby will choke highly recommend,0.2463636363636364,0.5854545454545454,"['would', 'love', 'time', 'make', 'food', 'everyday', 'case', 'honestly', 'make', 'time', 'days', 'time', 'energy', 'done', 'enter', 'product', 'bought', 'baby', 'food', 'read', 'reviews', 'people', 'saying', 'fruit', 'like', 'dessert', 'yadda', 'yadda', 'yadda', 'truth', 'fruit', 'sweet', 'fruit', 'merely', 'brings', 'flavors', 'naturally', 'anything', 'else', 'great', 'product', 'enter', 'proteins', 'baby', 'diet', 'consistency', 'smooth', 'enough', 'wanted', 'cereal', 'also', 'baby', 'choke', 'highly', 'recommend']",26.200000000000003,3.8,Positive,10.0,Positive
912,0,love earth best organic baby food this tastiest tried myself think pretty gross daughter still eats just with much enthusiasm other flavors decent amount protein which important vegetarian family,0.2989583333333333,0.5177083333333333,"['love', 'earth', 'best', 'organic', 'baby', 'food', 'tastiest', 'tried', 'think', 'pretty', 'gross', 'daughter', 'still', 'eats', 'much', 'enthusiasm', 'flavors', 'decent', 'amount', 'protein', 'important', 'vegetarian', 'family']",38.4,7.3,Positive,7.0,Positive
913,1,soft smooth texture little devours this best meat dinners have found,0.328125,0.41250000000000003,"['soft', 'smooth', 'texture', 'little', 'devours', 'best', 'meat', 'dinners', 'found']",31.8,0.0,Positive,3.0,Positive
914,0,triplets will this eventhe will anything consistency runny well does stay spoon,0.0,0.0,"['triplets', 'eventhe', 'anything', 'consistency', 'runny', 'well', 'stay', 'spoon']",16.0,0.0,Positive,0.0,Neutral
915,0,baby loves sweet potatoes essentially food into sweet potatoes will them which this case could good thing depending what wanted there horribly runny like spooning formula into mouth,0.07999999999999999,0.64,"['baby', 'loves', 'sweet', 'potatoes', 'essentially', 'food', 'sweet', 'potatoes', 'case', 'could', 'good', 'thing', 'depending', 'wanted', 'horribly', 'runny', 'like', 'spooning', 'formula', 'mouth']",37.3,8.4,Positive,12.0,Positive
916,0,daughter baby food especially with proteins love this flavor just right sweet savory doesn have strong chicken flavor almost like plain sweet potatoes sharp thus very good first protein offer good picky eaters nephews niece also liked this flavor pretty safe keep hand know particular baby preferences something wish known that quite runnier than other stage earth best especially having chicken added quite rice cereal thicken after daughter gotten tired runny texture liked that just fine extra step however runnier texture makes workable younger babies those with gagging texture problems,0.20992380952380954,0.6119142857142857,"['daughter', 'baby', 'food', 'especially', 'proteins', 'love', 'flavor', 'right', 'sweet', 'savory', 'strong', 'chicken', 'flavor', 'almost', 'like', 'plain', 'sweet', 'potatoes', 'sharp', 'thus', 'good', 'first', 'protein', 'offer', 'good', 'picky', 'eaters', 'nephews', 'niece', 'also', 'liked', 'flavor', 'pretty', 'safe', 'keep', 'hand', 'know', 'particular', 'baby', 'preferences', 'something', 'wish', 'known', 'quite', 'runnier', 'stage', 'earth', 'best', 'especially', 'chicken', 'added', 'quite', 'rice', 'cereal', 'thicken', 'daughter', 'gotten', 'tired', 'runny', 'texture', 'liked', 'fine', 'extra', 'step', 'however', 'runnier', 'texture', 'makes', 'workable', 'younger', 'babies', 'gagging', 'texture', 'problems']",36.6,4.5,Positive,25.0,Positive
917,1,this only food daughter will consistly really enjoys packaging great never broken having ordered times,0.3,0.5875,"['food', 'daughter', 'consistly', 'really', 'enjoys', 'packaging', 'great', 'never', 'broken', 'ordered', 'times']",46.7,0.0,Positive,4.0,Positive
918,1,loves rice lentil jars liquid consistency peas brown rice jars have order with subscribe save amazon always arrives nicely packaged,0.6,1.0,"['loves', 'rice', 'lentil', 'jars', 'liquid', 'consistency', 'peas', 'brown', 'rice', 'jars', 'order', 'subscribe', 'save', 'amazon', 'always', 'arrives', 'nicely', 'packaged']",41.8,0.0,Positive,5.0,Positive
919,1,have twin girls they both loved vegetable turkey dinner their favorite baby foods great price,0.6666666666666666,0.85,"['twin', 'girls', 'loved', 'vegetable', 'turkey', 'dinner', 'favorite', 'baby', 'foods', 'great', 'price']",47.8,0.0,Positive,8.0,Positive
920,0,normally love earth best products does however tonight after given half thought would some since flavor realized that there were little pieces soft shredded plastic appalled this first child have experience with this kind thing called poison control they said would once knew fine really angry looked online found that earth best actually known about plastic some time still selling earth best really disappointing,0.1866071428571429,0.5035714285714286,"['normally', 'love', 'earth', 'best', 'products', 'however', 'tonight', 'given', 'half', 'thought', 'would', 'since', 'flavor', 'realized', 'little', 'pieces', 'soft', 'shredded', 'plastic', 'appalled', 'first', 'child', 'experience', 'kind', 'thing', 'called', 'poison', 'control', 'said', 'would', 'knew', 'fine', 'really', 'angry', 'looked', 'online', 'found', 'earth', 'best', 'actually', 'known', 'plastic', 'time', 'still', 'selling', 'earth', 'best', 'really', 'disappointing']",25.1,15.1,Positive,7.0,Positive
921,1,really enjoys earth best lentil eats entire dinner always wants more product shipped very quickly,0.38888888888888884,0.3958333333333333,"['really', 'enjoys', 'earth', 'best', 'lentil', 'eats', 'entire', 'dinner', 'always', 'wants', 'product', 'shipped', 'quickly']",38.3,0.0,Positive,5.0,Positive
922,0,introduced daughter earth best organic turkey vegetable dinner months early advanced weeks overdue loved first bought every other kind this least favorite tried some well them this also least favorite,0.3022727272727273,0.5825757575757576,"['introduced', 'daughter', 'earth', 'best', 'organic', 'turkey', 'vegetable', 'dinner', 'months', 'early', 'advanced', 'weeks', 'overdue', 'loved', 'first', 'bought', 'every', 'kind', 'least', 'favorite', 'tried', 'well', 'also', 'least', 'favorite']",35.8,11.4,Positive,13.0,Positive
923,0,received this dinner variety pack tried first time today always baby foods make sure they right temperature them bowl microwave seconds taste when tasted this made face because yucky added sweet potatoes dash cinnamon credit month daughter some bites nearly enthusiastically other flavors like that mixture organic vegetables beans protein,0.22678571428571428,0.530489417989418,"['received', 'dinner', 'variety', 'pack', 'tried', 'first', 'time', 'today', 'always', 'baby', 'foods', 'make', 'sure', 'right', 'temperature', 'bowl', 'microwave', 'seconds', 'taste', 'tasted', 'made', 'face', 'yucky', 'added', 'sweet', 'potatoes', 'dash', 'cinnamon', 'credit', 'month', 'daughter', 'bites', 'nearly', 'enthusiastically', 'flavors', 'like', 'mixture', 'organic', 'vegetables', 'beans', 'protein']",23.0,4.6,Positive,2.0,Positive
924,1,love fact that there turkey being offered this favorite dish issues with good balance nutrients,0.5666666666666667,0.7333333333333334,"['love', 'fact', 'turkey', 'offered', 'favorite', 'dish', 'issues', 'good', 'balance', 'nutrients']",46.9,0.0,Positive,8.0,Positive
925,0,only three jars came form edible babies rest them were filled will clump spongy mush that would with water also brown color yellowish brown like jars that good mixture pretty disappointing waste money,0.09166666666666667,0.7000000000000001,"['three', 'jars', 'came', 'form', 'edible', 'babies', 'rest', 'filled', 'clump', 'spongy', 'mush', 'would', 'water', 'also', 'brown', 'color', 'yellowish', 'brown', 'like', 'jars', 'good', 'mixture', 'pretty', 'disappointing', 'waste', 'money']",20.200000000000003,14.099999999999998,Positive,3.0,Positive
926,1,this favorite baby foods does have sweetness sweet more runny than some other flavors deeper spoon with this little rice cereal thicken,0.20750000000000002,0.605,"['favorite', 'baby', 'foods', 'sweetness', 'sweet', 'runny', 'flavors', 'deeper', 'spoon', 'little', 'rice', 'cereal', 'thicken']",32.6,0.0,Positive,4.0,Positive
927,0,whatever reason really likes this flavor myself eating time variety vegetables into baby sitting happy,0.5,0.6,"['whatever', 'reason', 'really', 'likes', 'flavor', 'eating', 'time', 'variety', 'vegetables', 'baby', 'sitting', 'happy']",34.300000000000004,0.0,Positive,5.0,Positive
928,1,rice lentil dinner absolute favorite know gobbles this every time enjoys most earth best foods have only found couple doesn anything with much apple which more personal taste issue than brand particular combination some varieties tend runny this great consistency right,0.37748917748917754,0.5744588744588744,"['rice', 'lentil', 'dinner', 'absolute', 'favorite', 'know', 'gobbles', 'every', 'time', 'enjoys', 'earth', 'best', 'foods', 'found', 'couple', 'anything', 'much', 'apple', 'personal', 'taste', 'issue', 'brand', 'particular', 'combination', 'varieties', 'tend', 'runny', 'great', 'consistency', 'right']",29.7,0.0,Positive,10.0,Positive
929,0,month absolutely loves this favorite jarred baby food like because lentils more protein than your average baby food ready introduce meats subscribe save which brings price down that fair price amazing deal roughly equivalent sale prices grocery store bigger issue that this particular blend hard find have whole foods regular grocery store target carry earth best this blend daughter likes much though that would still even price were higher than store prices good,0.2510802469135803,0.5133784425451092,"['month', 'absolutely', 'loves', 'favorite', 'jarred', 'baby', 'food', 'like', 'lentils', 'protein', 'average', 'baby', 'food', 'ready', 'introduce', 'meats', 'subscribe', 'save', 'brings', 'price', 'fair', 'price', 'amazing', 'deal', 'roughly', 'equivalent', 'sale', 'prices', 'grocery', 'store', 'bigger', 'issue', 'particular', 'blend', 'hard', 'find', 'whole', 'foods', 'regular', 'grocery', 'store', 'target', 'carry', 'earth', 'best', 'blend', 'daughter', 'likes', 'much', 'though', 'would', 'still', 'even', 'price', 'higher', 'store', 'prices', 'good']",33.6,1.5,Positive,22.0,Positive
930,1,always food before feed daughter this actually pretty good daughter loves gets excited when make,0.44166666666666665,0.7833333333333333,"['always', 'food', 'feed', 'daughter', 'actually', 'pretty', 'good', 'daughter', 'loves', 'gets', 'excited', 'make']",52.6,0.0,Positive,10.0,Positive
931,1,from month month barely solid food picky tried many different flavor from various brands this only baby food that actually finish whole didn expect like this since very green vegetable scent guessed wrong month pretty healthy eater current favorite seems tofu still loves corn zucchini brown rice carrot which ingredients this highly recommend this baby food also earth best makes only best baby foods their toddler foods fabulous well doesn really like snacks from gerber brand likes most products from earth best their foods taste great even adult good,0.29374999999999996,0.5491666666666667,"['month', 'month', 'barely', 'solid', 'food', 'picky', 'tried', 'many', 'different', 'flavor', 'various', 'brands', 'baby', 'food', 'actually', 'finish', 'whole', 'expect', 'like', 'since', 'green', 'vegetable', 'scent', 'guessed', 'wrong', 'month', 'pretty', 'healthy', 'eater', 'current', 'favorite', 'seems', 'tofu', 'still', 'loves', 'corn', 'zucchini', 'brown', 'rice', 'carrot', 'ingredients', 'highly', 'recommend', 'baby', 'food', 'also', 'earth', 'best', 'makes', 'best', 'baby', 'foods', 'toddler', 'foods', 'fabulous', 'well', 'really', 'like', 'snacks', 'gerber', 'brand', 'likes', 'products', 'earth', 'best', 'foods', 'taste', 'great', 'even', 'adult', 'good']",39.900000000000006,2.5,Positive,35.0,Positive
932,0,little baby picky will only this sometimes this more watery than others keep that mind reviewing baby food objective since children different hope letting know consistency texture help,0.0625,0.54,"['little', 'baby', 'picky', 'sometimes', 'watery', 'others', 'keep', 'mind', 'reviewing', 'baby', 'food', 'objective', 'since', 'children', 'different', 'hope', 'letting', 'know', 'consistency', 'texture', 'help']",17.7,0.0,Positive,4.0,Positive
933,1,this tastes good that apparently thinks constantly poking furry face around every time open these there absolutely nothing about these know some people have complained about poor packaging believe that must been fixed problems fact they securely bubble wrap these then place them cushioned arrives perfectly every time,0.175,0.5283333333333334,"['tastes', 'good', 'apparently', 'thinks', 'constantly', 'poking', 'furry', 'face', 'around', 'every', 'time', 'open', 'absolutely', 'nothing', 'know', 'people', 'complained', 'poor', 'packaging', 'believe', 'must', 'fixed', 'problems', 'fact', 'securely', 'bubble', 'wrap', 'place', 'cushioned', 'arrives', 'perfectly', 'every', 'time']",15.8,14.2,Positive,0.0,Neutral
934,1,have month olds time write great review they like flavors textures great jars open easily great snack,0.6000000000000001,0.6875,"['month', 'olds', 'time', 'write', 'great', 'review', 'like', 'flavors', 'textures', 'great', 'jars', 'open', 'easily', 'great', 'snack']",58.9,0.0,Positive,11.0,Positive
935,1,started eating this when around months months favorites unfortunately they carry local grocery store they carry other varieties earth best just this other favorites spinach potatoes spaghetti with cheese they carry some whole foods them there glad find them amazon tired ringing gazillion little jars store this base other things bits cooked broccoli small pieces meat also started adding spices introduce flavors,-0.06770833333333334,0.5354166666666667,"['started', 'eating', 'around', 'months', 'months', 'favorites', 'unfortunately', 'carry', 'local', 'grocery', 'store', 'carry', 'varieties', 'earth', 'best', 'favorites', 'spinach', 'potatoes', 'spaghetti', 'cheese', 'carry', 'whole', 'foods', 'glad', 'find', 'amazon', 'tired', 'ringing', 'gazillion', 'little', 'jars', 'store', 'base', 'things', 'bits', 'cooked', 'broccoli', 'small', 'pieces', 'meat', 'also', 'started', 'adding', 'spices', 'introduce', 'flavors']",19.400000000000002,7.1,Positive,8.0,Positive
936,1,baby loves rice lentil favorite things going somewhere able warm food will this cold,0.25,0.80625,"['baby', 'loves', 'rice', 'lentil', 'favorite', 'things', 'going', 'somewhere', 'able', 'warm', 'food', 'cold']",43.9,0.0,Positive,6.0,Positive
